"산업분류","항목","단위","2020 년",
"기록매체 복제업","주요생산비[백만원]","백만원","17383",
"기록매체 복제업","부가가치[백만원]","백만원","15576",
"기록매체 복제업","유형자산(연말)[백만원]","백만원","6299",
"기록매체 복제업","사업체수[개]","개","6",
"기록매체 복제업","종사자수[명]","명","147",
"기록매체 복제업","급여총액[백만원]","백만원","5949",
"기록매체 복제업","출하액[백만원]","백만원","33120",
"기록매체 복제업","주요생산비[백만원]","백만원","17383",
"기록매체 복제업","부가가치[백만원]","백만원","15576",
"기록매체 복제업","유형자산(연말)[백만원]","백만원","6299",
"코크스, 연탄 및 석유정제품 제조업","사업체수[개]","개","141",
"코크스, 연탄 및 석유정제품 제조업","종사자수[명]","명","11653",
"코크스, 연탄 및 석유정제품 제조업","급여총액[백만원]","백만원","1043787",
"코크스, 연탄 및 석유정제품 제조업","출하액[백만원]","백만원","83011748",
"코크스, 연탄 및 석유정제품 제조업","주요생산비[백만원]","백만원","67610229",
"코크스, 연탄 및 석유정제품 제조업","부가가치[백만원]","백만원","13889959",
"코크스, 연탄 및 석유정제품 제조업","유형자산(연말)[백만원]","백만원","28450624",
"코크스 및 연탄 제조업","사업체수[개]","개","23",
"코크스 및 연탄 제조업","종사자수[명]","명","553",
"코크스 및 연탄 제조업","급여총액[백만원]","백만원","28912",
"코크스 및 연탄 제조업","출하액[백만원]","백만원","255191",
"코크스 및 연탄 제조업","주요생산비[백만원]","백만원","162788",
"코크스 및 연탄 제조업","부가가치[백만원]","백만원","75587",
"코크스 및 연탄 제조업","유형자산(연말)[백만원]","백만원","188370",
"코크스 및 연탄 제조업","사업체수[개]","개","23",
"코크스 및 연탄 제조업","종사자수[명]","명","553",
"코크스 및 연탄 제조업","급여총액[백만원]","백만원","28912",
"코크스 및 연탄 제조업","출하액[백만원]","백만원","255191",
"코크스 및 연탄 제조업","주요생산비[백만원]","백만원","162788",
"코크스 및 연탄 제조업","부가가치[백만원]","백만원","75587",
"코크스 및 연탄 제조업","유형자산(연말)[백만원]","백만원","188370",
"코크스 및 관련제품 제조업","사업체수[개]","개","6",
"코크스 및 관련제품 제조업","종사자수[명]","명","310",
"코크스 및 관련제품 제조업","급여총액[백만원]","백만원","20583",
"코크스 및 관련제품 제조업","출하액[백만원]","백만원","165415",
"코크스 및 관련제품 제조업","주요생산비[백만원]","백만원","85472",
"코크스 및 관련제품 제조업","부가가치[백만원]","백만원","63916",
"코크스 및 관련제품 제조업","유형자산(연말)[백만원]","백만원","146957",
"연탄 및 기타 석탄 가공품 제조업","사업체수[개]","개","17",
"연탄 및 기타 석탄 가공품 제조업","종사자수[명]","명","243",
"연탄 및 기타 석탄 가공품 제조업","급여총액[백만원]","백만원","8329",
"연탄 및 기타 석탄 가공품 제조업","출하액[백만원]","백만원","89776",
"연탄 및 기타 석탄 가공품 제조업","주요생산비[백만원]","백만원","77316",
"연탄 및 기타 석탄 가공품 제조업","부가가치[백만원]","백만원","11671",
"연탄 및 기타 석탄 가공품 제조업","유형자산(연말)[백만원]","백만원","41413",
"석유 정제품 제조업","사업체수[개]","개","118",
"석유 정제품 제조업","종사자수[명]","명","11100",
"석유 정제품 제조업","급여총액[백만원]","백만원","1014875",
"석유 정제품 제조업","출하액[백만원]","백만원","82756557",
"석유 정제품 제조업","주요생산비[백만원]","백만원","67447441",
"석유 정제품 제조업","부가가치[백만원]","백만원","13814372",
"석유 정제품 제조업","유형자산(연말)[백만원]","백만원","28262254",
"원유 정제처리업","사업체수[개]","개","12",
"원유 정제처리업","종사자수[명]","명","8409",
"원유 정제처리업","급여총액[백만원]","백만원","866035",
"원유 정제처리업","출하액[백만원]","백만원","79781267",
"원유 정제처리업","주요생산비[백만원]","백만원","65391667",
"원유 정제처리업","부가가치[백만원]","백만원","12910580",
"원유 정제처리업","유형자산(연말)[백만원]","백만원","27363018",
"원유 정제처리업","사업체수[개]","개","12",
"원유 정제처리업","종사자수[명]","명","8409",
"원유 정제처리업","급여총액[백만원]","백만원","866035",
"원유 정제처리업","출하액[백만원]","백만원","79781267",
"원유 정제처리업","주요생산비[백만원]","백만원","65391667",
"원유 정제처리업","부가가치[백만원]","백만원","12910580",
"원유 정제처리업","유형자산(연말)[백만원]","백만원","27363018",
"석유 정제물 재처리업","사업체수[개]","개","106",
"석유 정제물 재처리업","종사자수[명]","명","2691",
"석유 정제물 재처리업","급여총액[백만원]","백만원","148840",
"석유 정제물 재처리업","출하액[백만원]","백만원","2975290",
"석유 정제물 재처리업","주요생산비[백만원]","백만원","2055774",
"석유 정제물 재처리업","부가가치[백만원]","백만원","903792",
"석유 정제물 재처리업","유형자산(연말)[백만원]","백만원","899236",
"윤활유 및 그리스 제조업","사업체수[개]","개","62",
"윤활유 및 그리스 제조업","종사자수[명]","명","1629",
"윤활유 및 그리스 제조업","급여총액[백만원]","백만원","93032",
"윤활유 및 그리스 제조업","출하액[백만원]","백만원","2181067",
"윤활유 및 그리스 제조업","주요생산비[백만원]","백만원","1548289",
"윤활유 및 그리스 제조업","부가가치[백만원]","백만원","622499",
"윤활유 및 그리스 제조업","유형자산(연말)[백만원]","백만원","514474",
"기타 석유정제물 재처리업","사업체수[개]","개","44",
"기타 석유정제물 재처리업","종사자수[명]","명","1062",
"기타 석유정제물 재처리업","급여총액[백만원]","백만원","55808",
"기타 석유정제물 재처리업","출하액[백만원]","백만원","794223",
"기타 석유정제물 재처리업","주요생산비[백만원]","백만원","507485",
"기타 석유정제물 재처리업","부가가치[백만원]","백만원","281293",
"기타 석유정제물 재처리업","유형자산(연말)[백만원]","백만원","384762",
"화학물질 및 화학제품 제조업; 의약품 제외","사업체수[개]","개","3183",
"화학물질 및 화학제품 제조업; 의약품 제외","종사자수[명]","명","147738",
"화학물질 및 화학제품 제조업; 의약품 제외","급여총액[백만원]","백만원","7963355",
"화학물질 및 화학제품 제조업; 의약품 제외","출하액[백만원]","백만원","145811941",
"화학물질 및 화학제품 제조업; 의약품 제외","주요생산비[백만원]","백만원","98768426",
"화학물질 및 화학제품 제조업; 의약품 제외","부가가치[백만원]","백만원","46363237",
"화학물질 및 화학제품 제조업; 의약품 제외","유형자산(연말)[백만원]","백만원","55903525",
"기초 화학물질 제조업","사업체수[개]","개","585",
"기초 화학물질 제조업","종사자수[명]","명","31211",
"기초 화학물질 제조업","급여총액[백만원]","백만원","2123818",
"기초 화학물질 제조업","출하액[백만원]","백만원","51473785",
"기초 화학물질 제조업","주요생산비[백만원]","백만원","37058383",
"기초 화학물질 제조업","부가가치[백만원]","백만원","13909613",
"기초 화학물질 제조업","유형자산(연말)[백만원]","백만원","23621758",
"기초 유기 화학물질 제조업","사업체수[개]","개","117",
"기초 유기 화학물질 제조업","종사자수[명]","명","14109",
"기초 유기 화학물질 제조업","급여총액[백만원]","백만원","1194533",
"기초 유기 화학물질 제조업","출하액[백만원]","백만원","40830318",
"기초 유기 화학물질 제조업","주요생산비[백만원]","백만원","31386240",
"기초 유기 화학물질 제조업","부가가치[백만원]","백만원","9029995",
"기초 유기 화학물질 제조업","유형자산(연말)[백만원]","백만원","15286867",
"석유화학계 기초 화학물질 제조업","사업체수[개]","개","18",
"석유화학계 기초 화학물질 제조업","종사자수[명]","명","6028",
"석유화학계 기초 화학물질 제조업","급여총액[백만원]","백만원","565784",
"석유화학계 기초 화학물질 제조업","출하액[백만원]","백만원","25790552",
"석유화학계 기초 화학물질 제조업","주요생산비[백만원]","백만원","20725191",
"석유화학계 기초 화학물질 제조업","부가가치[백만원]","백만원","4863140",
"석유화학계 기초 화학물질 제조업","유형자산(연말)[백만원]","백만원","10365364",
"천연수지 및 나무 화학물질 제조업","사업체수[개]","개","20",
"천연수지 및 나무 화학물질 제조업","종사자수[명]","명","516",
"천연수지 및 나무 화학물질 제조업","급여총액[백만원]","백만원","20405",
"천연수지 및 나무 화학물질 제조업","출하액[백만원]","백만원","131791",
"천연수지 및 나무 화학물질 제조업","주요생산비[백만원]","백만원","64476",
"천연수지 및 나무 화학물질 제조업","부가가치[백만원]","백만원","69768",
"천연수지 및 나무 화학물질 제조업","유형자산(연말)[백만원]","백만원","100093",
"석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업","사업체수[개]","개","79",
"석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업","종사자수[명]","명","7565",
"석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업","급여총액[백만원]","백만원","608344",
"석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업","출하액[백만원]","백만원","14907975",
"석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업","주요생산비[백만원]","백만원","10596573",
"석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업","부가가치[백만원]","백만원","4097087",
"석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업","유형자산(연말)[백만원]","백만원","4821410",
